   1.0000000e+01   1.6370100e-02   2.9416362e-01
   5.0000000e+01   1.1526500e-03   3.0905157e-02
   1.0000000e+02   9.7800400e-04   1.1710865e-02
   2.0000000e+02   2.4498800e-04   4.4375879e-03
   3.0000000e+02   4.2474600e-04   2.5154704e-03
   5.0000000e+02   9.7700000e-05   1.2303565e-03
   1.0000000e+03   4.8900000e-05   4.6621792e-04
